id,cond,step,n_body_revealed,pos_norm,s_target,drop,cumulative_drop
conv_e8cf4a02ed5d42acb9cb032eeb8564d6,LLM-LLM,5,5,0.16129032258064516,3.8954498767852783,0.11226630210876465,1.7639143466949463
conv_e8cf4a02ed5d42acb9cb032eeb8564d6,LLM-LLM,6,6,0.1935483870967742,3.712968587875366,0.1824812889099121,1.9463956356048584
conv_e8cf4a02ed5d42acb9cb032eeb8564d6,LLM-LLM,7,7,0.22580645161290322,3.7639846801757812,-0.05101609230041504,1.8953795433044434
conv_e8cf4a02ed5d42acb9cb032eeb8564d6,LLM-LLM,8,8,0.25806451612903225,3.5321075916290283,0.23187708854675293,2.1272566318511963
conv_e8cf4a02ed5d42acb9cb032eeb8564d6,LLM-LLM,9,9,0.2903225806451613,3.5872697830200195,-0.05516219139099121,2.072094440460205
conv_e8cf4a02ed5d42acb9cb032eeb8564d6,LLM-LLM,10,10,0.3225806451612903,3.3762242794036865,0.211045503616333,2.283139944076538
conv_e8cf4a02ed5d42acb9cb032eeb8564d6,LLM-LLM,11,11,0.3548387096774194,3.414858341217041,-0.03863406181335449,2.2445058822631836
conv_e8cf4a02ed5d42acb9cb032eeb8564d6,LLM-LLM,12,12,0.3870967741935484,3.347733497619629,0.06712484359741211,2.3116307258605957
conv_e8cf4a02ed5d42acb9cb032eeb8564d6,LLM-LLM,13,13,0.41935483870967744,3.383714199066162,-0.0359807014465332,2.2756500244140625
conv_e8cf4a02ed5d42acb9cb032eeb8564d6,LLM-LLM,14,14,0.45161290322580644,3.369502305984497,0.014211893081665039,2.2898619174957275
conv_e8cf4a02ed5d42acb9cb032eeb8564d6,LLM-LLM,15,15,0.4838709677419355,3.497161865234375,-0.12765955924987793,2.1622023582458496
conv_e8cf4a02ed5d42acb9cb032eeb8564d6,LLM-LLM,16,16,0.5161290322580645,3.597597360610962,-0.10043549537658691,2.0617668628692627
conv_e8cf4a02ed5d42acb9cb032eeb8564d6,LLM-LLM,17,17,0.5483870967741935,3.5404770374298096,0.057120323181152344,2.118887186050415
conv_e8cf4a02ed5d42acb9cb032eeb8564d6,LLM-LLM,18,18,0.5806451612903226,3.6976377964019775,-0.15716075897216797,1.961726427078247
conv_e8cf4a02ed5d42acb9cb032eeb8564d6,LLM-LLM,19,19,0.6129032258064516,3.5724174976348877,0.12522029876708984,2.086946725845337
conv_e8cf4a02ed5d42acb9cb032eeb8564d6,LLM-LLM,20,20,0.6451612903225806,3.6104490756988525,-0.038031578063964844,2.048915147781372
conv_e8cf4a02ed5d42acb9cb032eeb8564d6,LLM-LLM,21,21,0.6774193548387096,3.6071341037750244,0.003314971923828125,2.0522301197052
conv_e8cf4a02ed5d42acb9cb032eeb8564d6,LLM-LLM,22,22,0.7096774193548387,3.3123741149902344,0.29475998878479004,2.3469901084899902
conv_e8cf4a02ed5d42acb9cb032eeb8564d6,LLM-LLM,23,23,0.7419354838709677,3.4011592864990234,-0.08878517150878906,2.258204936981201
conv_e8cf4a02ed5d42acb9cb032eeb8564d6,LLM-LLM,24,24,0.7741935483870968,2.974283456802368,0.4268758296966553,2.6850807666778564
conv_e8cf4a02ed5d42acb9cb032eeb8564d6,LLM-LLM,25,25,0.8064516129032258,2.842749834060669,0.13153362274169922,2.8166143894195557
conv_e8cf4a02ed5d42acb9cb032eeb8564d6,LLM-LLM,26,26,0.8387096774193549,3.0073635578155518,-0.1646137237548828,2.652000665664673
conv_e8cf4a02ed5d42acb9cb032eeb8564d6,LLM-LLM,27,27,0.8709677419354839,3.2491366863250732,-0.24177312850952148,2.4102275371551514
conv_e8cf4a02ed5d42acb9cb032eeb8564d6,LLM-LLM,28,28,0.9032258064516129,3.1258621215820312,0.12327456474304199,2.5335021018981934
conv_e8cf4a02ed5d42acb9cb032eeb8564d6,LLM-LLM,29,29,0.9354838709677419,2.471646785736084,0.6542153358459473,3.1877174377441406
conv_e8cf4a02ed5d42acb9cb032eeb8564d6,LLM-LLM,30,30,0.967741935483871,2.353121519088745,0.11852526664733887,3.3062427043914795
conv_e8cf4a02ed5d42acb9cb032eeb8564d6,LLM-LLM,31,31,1.0,2.1801724433898926,0.17294907569885254,3.479191780090332
conv_e9176cbc9fc84bf693d4722a41d4d02b,LLM-LLM,0,0,0.0,2.3394975662231445,,0.0
conv_e9176cbc9fc84bf693d4722a41d4d02b,LLM-LLM,1,1,0.09090909090909091,2.218611717224121,0.12088584899902344,0.12088584899902344
conv_e9176cbc9fc84bf693d4722a41d4d02b,LLM-LLM,2,2,0.18181818181818182,2.1005613803863525,0.11805033683776855,0.238936185836792
conv_e9176cbc9fc84bf693d4722a41d4d02b,LLM-LLM,3,3,0.2727272727272727,2.1818528175354004,-0.08129143714904785,0.15764474868774414
conv_e9176cbc9fc84bf693d4722a41d4d02b,LLM-LLM,4,4,0.36363636363636365,2.1318325996398926,0.05002021789550781,0.20766496658325195
conv_e9176cbc9fc84bf693d4722a41d4d02b,LLM-LLM,5,5,0.45454545454545453,2.1176681518554688,0.014164447784423828,0.22182941436767578
conv_e9176cbc9fc84bf693d4722a41d4d02b,LLM-LLM,6,6,0.5454545454545454,2.141324996948242,-0.023656845092773438,0.19817256927490234
conv_e9176cbc9fc84bf693d4722a41d4d02b,LLM-LLM,7,7,0.6363636363636364,1.981318712234497,0.16000628471374512,0.35817885398864746
conv_e9176cbc9fc84bf693d4722a41d4d02b,LLM-LLM,8,8,0.7272727272727273,1.975160002708435,0.006158709526062012,0.3643375635147095
conv_e9176cbc9fc84bf693d4722a41d4d02b,LLM-LLM,9,9,0.8181818181818182,1.798144817352295,0.17701518535614014,0.5413527488708496
conv_e9176cbc9fc84bf693d4722a41d4d02b,LLM-LLM,10,10,0.9090909090909091,1.6414177417755127,0.15672707557678223,0.6980798244476318
conv_e9176cbc9fc84bf693d4722a41d4d02b,LLM-LLM,11,11,1.0,1.524022102355957,0.11739563941955566,0.8154754638671875
conv_e986348ecd0a4b4fa288f72d037bc63d,LLM-LLM,0,0,0.0,3.338196039199829,,0.0
conv_e986348ecd0a4b4fa288f72d037bc63d,LLM-LLM,1,1,0.037037037037037035,2.6525747776031494,0.6856212615966797,0.6856212615966797
conv_e986348ecd0a4b4fa288f72d037bc63d,LLM-LLM,2,2,0.07407407407407407,2.4456562995910645,0.20691847801208496,0.8925397396087646
conv_e986348ecd0a4b4fa288f72d037bc63d,LLM-LLM,3,3,0.1111111111111111,2.422382116317749,0.02327418327331543,0.9158139228820801
conv_e986348ecd0a4b4fa288f72d037bc63d,LLM-LLM,4,4,0.14814814814814814,2.4951353073120117,-0.0727531909942627,0.8430607318878174
conv_e986348ecd0a4b4fa288f72d037bc63d,LLM-LLM,5,5,0.18518518518518517,2.4137587547302246,0.08137655258178711,0.9244372844696045
conv_e986348ecd0a4b4fa288f72d037bc63d,LLM-LLM,6,6,0.2222222222222222,2.2820193767547607,0.13173937797546387,1.0561766624450684
conv_e986348ecd0a4b4fa288f72d037bc63d,LLM-LLM,7,7,0.25925925925925924,2.3740227222442627,-0.09200334548950195,0.9641733169555664
conv_e986348ecd0a4b4fa288f72d037bc63d,LLM-LLM,8,8,0.2962962962962963,2.3244667053222656,0.04955601692199707,1.0137293338775635
conv_e986348ecd0a4b4fa288f72d037bc63d,LLM-LLM,9,9,0.3333333333333333,2.3042094707489014,0.020257234573364258,1.0339865684509277
conv_e986348ecd0a4b4fa288f72d037bc63d,LLM-LLM,10,10,0.37037037037037035,2.2520859241485596,0.0521235466003418,1.0861101150512695
conv_e986348ecd0a4b4fa288f72d037bc63d,LLM-LLM,11,11,0.4074074074074074,1.871325969696045,0.38075995445251465,1.4668700695037842
conv_e986348ecd0a4b4fa288f72d037bc63d,LLM-LLM,12,12,0.4444444444444444,2.120117425918579,-0.24879145622253418,1.21807861328125
conv_e986348ecd0a4b4fa288f72d037bc63d,LLM-LLM,13,13,0.48148148148148145,2.1274702548980713,-0.0073528289794921875,1.2107257843017578
conv_e986348ecd0a4b4fa288f72d037bc63d,LLM-LLM,14,14,0.5185185185185185,2.213726758956909,-0.08625650405883789,1.12446928024292
conv_e986348ecd0a4b4fa288f72d037bc63d,LLM-LLM,15,15,0.5555555555555556,1.9979467391967773,0.21578001976013184,1.3402493000030518
conv_e986348ecd0a4b4fa288f72d037bc63d,LLM-LLM,16,16,0.5925925925925926,2.048985004425049,-0.051038265228271484,1.2892110347747803
conv_e986348ecd0a4b4fa288f72d037bc63d,LLM-LLM,17,17,0.6296296296296297,1.9682656526565552,0.08071935176849365,1.369930386543274
conv_e986348ecd0a4b4fa288f72d037bc63d,LLM-LLM,18,18,0.6666666666666666,1.8968288898468018,0.07143676280975342,1.4413671493530273
conv_e986348ecd0a4b4fa288f72d037bc63d,LLM-LLM,19,19,0.7037037037037037,1.7510730028152466,0.14575588703155518,1.5871230363845825
conv_e986348ecd0a4b4fa288f72d037bc63d,LLM-LLM,20,20,0.7407407407407407,1.7196210622787476,0.03145194053649902,1.6185749769210815
conv_e986348ecd0a4b4fa288f72d037bc63d,LLM-LLM,21,21,0.7777777777777778,2.008424997329712,-0.28880393505096436,1.3297710418701172
conv_e986348ecd0a4b4fa288f72d037bc63d,LLM-LLM,22,22,0.8148148148148148,1.8880001306533813,0.12042486667633057,1.4501959085464478
conv_e986348ecd0a4b4fa288f72d037bc63d,LLM-LLM,23,23,0.8518518518518519,1.9469035863876343,-0.05890345573425293,1.3912924528121948
conv_e986348ecd0a4b4fa288f72d037bc63d,LLM-LLM,24,24,0.8888888888888888,1.791375994682312,0.15552759170532227,1.546820044517517
conv_e986348ecd0a4b4fa288f72d037bc63d,LLM-LLM,25,25,0.9259259259259259,1.743488073348999,0.04788792133331299,1.59470796585083
conv_e986348ecd0a4b4fa288f72d037bc63d,LLM-LLM,26,26,0.9629629629629629,1.6321089267730713,0.11137914657592773,1.7060871124267578
conv_e986348ecd0a4b4fa288f72d037bc63d,LLM-LLM,27,27,1.0,0.9670723676681519,0.6650365591049194,2.3711236715316772
conv_ebe60862bf804722a847681940c8bbcd,LLM-LLM,0,0,0.0,1.6798676252365112,,0.0
conv_ebe60862bf804722a847681940c8bbcd,LLM-LLM,1,1,0.125,1.5817047357559204,0.09816288948059082,0.09816288948059082
conv_ebe60862bf804722a847681940c8bbcd,LLM-LLM,2,2,0.25,1.5485280752182007,0.03317666053771973,0.13133955001831055
conv_ebe60862bf804722a847681940c8bbcd,LLM-LLM,3,3,0.375,1.5509305000305176,-0.0024024248123168945,0.12893712520599365
conv_ebe60862bf804722a847681940c8bbcd,LLM-LLM,4,4,0.5,1.558005452156067,-0.007074952125549316,0.12186217308044434
conv_ebe60862bf804722a847681940c8bbcd,LLM-LLM,5,5,0.625,1.538277268409729,0.01972818374633789,0.14159035682678223
conv_ebe60862bf804722a847681940c8bbcd,LLM-LLM,6,6,0.75,1.507453203201294,0.03082406520843506,0.17241442203521729
conv_ebe60862bf804722a847681940c8bbcd,LLM-LLM,7,7,0.875,1.4806125164031982,0.026840686798095703,0.199255108833313
conv_ebe60862bf804722a847681940c8bbcd,LLM-LLM,8,8,1.0,1.4496350288391113,0.030977487564086914,0.2302325963973999
conv_ec61d7cb57094812b5ed7b7b55c18b32,LLM-LLM,0,0,0.0,4.443075656890869,,0.0
conv_ec61d7cb57094812b5ed7b7b55c18b32,LLM-LLM,1,1,0.030303030303030304,3.6248903274536133,0.8181853294372559,0.8181853294372559
conv_ec61d7cb57094812b5ed7b7b55c18b32,LLM-LLM,2,2,0.06060606060606061,3.5224552154541016,0.10243511199951172,0.9206204414367676
conv_ec61d7cb57094812b5ed7b7b55c18b32,LLM-LLM,3,3,0.09090909090909091,3.451012134552002,0.07144308090209961,0.9920635223388672
conv_ec61d7cb57094812b5ed7b7b55c18b32,LLM-LLM,4,4,0.12121212121212122,3.4281015396118164,0.022910594940185547,1.0149741172790527
conv_ec61d7cb57094812b5ed7b7b55c18b32,LLM-LLM,5,5,0.15151515151515152,3.289362907409668,0.13873863220214844,1.1537127494812012
conv_ec61d7cb57094812b5ed7b7b55c18b32,LLM-LLM,6,6,0.18181818181818182,3.237374782562256,0.05198812484741211,1.2057008743286133
conv_ec61d7cb57094812b5ed7b7b55c18b32,LLM-LLM,7,7,0.21212121212121213,3.222240447998047,0.015134334564208984,1.2208352088928223
conv_ec61d7cb57094812b5ed7b7b55c18b32,LLM-LLM,8,8,0.24242424242424243,3.3178906440734863,-0.09565019607543945,1.1251850128173828
conv_ec61d7cb57094812b5ed7b7b55c18b32,LLM-LLM,9,9,0.2727272727272727,3.332486152648926,-0.014595508575439453,1.1105895042419434
conv_ec61d7cb57094812b5ed7b7b55c18b32,LLM-LLM,10,10,0.30303030303030304,3.335150957107544,-0.002664804458618164,1.1079246997833252
conv_ec61d7cb57094812b5ed7b7b55c18b32,LLM-LLM,11,11,0.3333333333333333,3.197336435317993,0.13781452178955078,1.245739221572876
conv_ec61d7cb57094812b5ed7b7b55c18b32,LLM-LLM,12,12,0.36363636363636365,3.199735641479492,-0.0023992061614990234,1.243340015411377
conv_ec61d7cb57094812b5ed7b7b55c18b32,LLM-LLM,13,13,0.3939393939393939,3.1613657474517822,0.03836989402770996,1.281709909439087
conv_ec61d7cb57094812b5ed7b7b55c18b32,LLM-LLM,14,14,0.42424242424242425,3.1502599716186523,0.011105775833129883,1.2928156852722168
conv_ec61d7cb57094812b5ed7b7b55c18b32,LLM-LLM,15,15,0.45454545454545453,3.128465414047241,0.021794557571411133,1.314610242843628
conv_ec61d7cb57094812b5ed7b7b55c18b32,LLM-LLM,16,16,0.48484848484848486,3.0820767879486084,0.04638862609863281,1.3609988689422607
conv_ec61d7cb57094812b5ed7b7b55c18b32,LLM-LLM,17,17,0.5151515151515151,3.068871021270752,0.013205766677856445,1.3742046356201172
conv_ec61d7cb57094812b5ed7b7b55c18b32,LLM-LLM,18,18,0.5454545454545454,3.0422205924987793,0.026650428771972656,1.4008550643920898
conv_ec61d7cb57094812b5ed7b7b55c18b32,LLM-LLM,19,19,0.5757575757575758,3.028477907180786,0.013742685317993164,1.414597749710083
conv_ec61d7cb57094812b5ed7b7b55c18b32,LLM-LLM,20,20,0.6060606060606061,2.9705810546875,0.05789685249328613,1.4724946022033691
conv_ec61d7cb57094812b5ed7b7b55c18b32,LLM-LLM,21,21,0.6363636363636364,2.9081947803497314,0.062386274337768555,1.5348808765411377
conv_ec61d7cb57094812b5ed7b7b55c18b32,LLM-LLM,22,22,0.6666666666666666,2.8940699100494385,0.014124870300292969,1.5490057468414307
conv_ec61d7cb57094812b5ed7b7b55c18b32,LLM-LLM,23,23,0.696969696969697,3.007467031478882,-0.11339712142944336,1.4356086254119873
conv_ec61d7cb57094812b5ed7b7b55c18b32,LLM-LLM,24,24,0.7272727272727273,2.991046190261841,0.016420841217041016,1.4520294666290283
conv_ec61d7cb57094812b5ed7b7b55c18b32,LLM-LLM,25,25,0.7575757575757576,2.899005889892578,0.0920403003692627,1.544069766998291
conv_ec61d7cb57094812b5ed7b7b55c18b32,LLM-LLM,26,26,0.7878787878787878,3.0116255283355713,-0.11261963844299316,1.4314501285552979
conv_ec61d7cb57094812b5ed7b7b55c18b32,LLM-LLM,27,27,0.8181818181818182,3.030261516571045,-0.018635988235473633,1.4128141403198242
conv_ec61d7cb57094812b5ed7b7b55c18b32,LLM-LLM,28,28,0.8484848484848485,2.803225517272949,0.2270359992980957,1.63985013961792
conv_ec61d7cb57094812b5ed7b7b55c18b32,LLM-LLM,29,29,0.8787878787878788,2.727412223815918,0.07581329345703125,1.7156634330749512
conv_ec61d7cb57094812b5ed7b7b55c18b32,LLM-LLM,30,30,0.9090909090909091,2.638169527053833,0.08924269676208496,1.8049061298370361
conv_ec61d7cb57094812b5ed7b7b55c18b32,LLM-LLM,31,31,0.9393939393939394,2.5888683795928955,0.0493011474609375,1.8542072772979736
conv_ec61d7cb57094812b5ed7b7b55c18b32,LLM-LLM,32,32,0.9696969696969697,2.5357062816619873,0.0531620979309082,1.9073693752288818
conv_ec61d7cb57094812b5ed7b7b55c18b32,LLM-LLM,33,33,1.0,2.4557301998138428,0.07997608184814453,1.9873454570770264
conv_f125b048b3e64f3b981a17c9f76e2b23,LLM-LLM,0,0,0.0,1.8797587156295776,,0.0
conv_f125b048b3e64f3b981a17c9f76e2b23,LLM-LLM,1,1,0.14285714285714285,1.7814435958862305,0.09831511974334717,0.09831511974334717
conv_f125b048b3e64f3b981a17c9f76e2b23,LLM-LLM,2,2,0.2857142857142857,1.7447283267974854,0.03671526908874512,0.13503038883209229
conv_f125b048b3e64f3b981a17c9f76e2b23,LLM-LLM,3,3,0.42857142857142855,1.7145707607269287,0.03015756607055664,0.16518795490264893
conv_f125b048b3e64f3b981a17c9f76e2b23,LLM-LLM,4,4,0.5714285714285714,1.705785870552063,0.008784890174865723,0.17397284507751465
conv_f125b048b3e64f3b981a17c9f76e2b23,LLM-LLM,5,5,0.7142857142857143,1.7231146097183228,-0.017328739166259766,0.15664410591125488
conv_f125b048b3e64f3b981a17c9f76e2b23,LLM-LLM,6,6,0.8571428571428571,1.7074710130691528,0.015643596649169922,0.1722877025604248
conv_f125b048b3e64f3b981a17c9f76e2b23,LLM-LLM,7,7,1.0,1.6666089296340942,0.040862083435058594,0.2131497859954834
conv_f2ddc5e921694149b31463498101fd61,LLM-LLM,0,0,0.0,4.760709285736084,,0.0
conv_f2ddc5e921694149b31463498101fd61,LLM-LLM,1,1,0.034482758620689655,3.8832013607025146,0.8775079250335693,0.8775079250335693
conv_f2ddc5e921694149b31463498101fd61,LLM-LLM,2,2,0.06896551724137931,3.5595123767852783,0.32368898391723633,1.2011969089508057
conv_f2ddc5e921694149b31463498101fd61,LLM-LLM,3,3,0.10344827586206896,3.6029183864593506,-0.043406009674072266,1.1577908992767334
conv_f2ddc5e921694149b31463498101fd61,LLM-LLM,4,4,0.13793103448275862,3.638887643814087,-0.03596925735473633,1.121821641921997
conv_f2ddc5e921694149b31463498101fd61,LLM-LLM,5,5,0.1724137931034483,3.562039613723755,0.07684803009033203,1.198669672012329
conv_f2ddc5e921694149b31463498101fd61,LLM-LLM,6,6,0.20689655172413793,3.623183250427246,-0.06114363670349121,1.137526035308838
conv_f2ddc5e921694149b31463498101fd61,LLM-LLM,7,7,0.2413793103448276,3.4317545890808105,0.19142866134643555,1.3289546966552734
conv_f2ddc5e921694149b31463498101fd61,LLM-LLM,8,8,0.27586206896551724,3.4897396564483643,-0.05798506736755371,1.2709696292877197
conv_f2ddc5e921694149b31463498101fd61,LLM-LLM,9,9,0.3103448275862069,3.5146665573120117,-0.02492690086364746,1.2460427284240723
conv_f2ddc5e921694149b31463498101fd61,LLM-LLM,10,10,0.3448275862068966,3.5219335556030273,-0.007266998291015625,1.2387757301330566
conv_f2ddc5e921694149b31463498101fd61,LLM-LLM,11,11,0.3793103448275862,3.3639771938323975,0.15795636177062988,1.3967320919036865
conv_f2ddc5e921694149b31463498101fd61,LLM-LLM,12,12,0.41379310344827586,3.4458167552948,-0.08183956146240234,1.3148925304412842
conv_f2ddc5e921694149b31463498101fd61,LLM-LLM,13,13,0.4482758620689655,3.5473461151123047,-0.10152935981750488,1.2133631706237793
conv_f2ddc5e921694149b31463498101fd61,LLM-LLM,14,14,0.4827586206896552,3.391777515411377,0.15556859970092773,1.368931770324707
conv_f2ddc5e921694149b31463498101fd61,LLM-LLM,15,15,0.5172413793103449,3.2630815505981445,0.12869596481323242,1.4976277351379395
conv_f2ddc5e921694149b31463498101fd61,LLM-LLM,16,16,0.5517241379310345,3.134289026260376,0.12879252433776855,1.626420259475708
conv_f2ddc5e921694149b31463498101fd61,LLM-LLM,17,17,0.5862068965517241,3.114821434020996,0.019467592239379883,1.645887851715088
conv_f2ddc5e921694149b31463498101fd61,LLM-LLM,18,18,0.6206896551724138,3.066093683242798,0.04872775077819824,1.6946156024932861
conv_f2ddc5e921694149b31463498101fd61,LLM-LLM,19,19,0.6551724137931034,3.206981897354126,-0.14088821411132812,1.553727388381958
conv_f2ddc5e921694149b31463498101fd61,LLM-LLM,20,20,0.6896551724137931,3.051309108734131,0.15567278861999512,1.7094001770019531
conv_f2ddc5e921694149b31463498101fd61,LLM-LLM,21,21,0.7241379310344828,3.224135637283325,-0.17282652854919434,1.5365736484527588
conv_f2ddc5e921694149b31463498101fd61,LLM-LLM,22,22,0.7586206896551724,3.0677943229675293,0.1563413143157959,1.6929149627685547
conv_f2ddc5e921694149b31463498101fd61,LLM-LLM,23,23,0.7931034482758621,2.9543395042419434,0.11345481872558594,1.8063697814941406
conv_f2ddc5e921694149b31463498101fd61,LLM-LLM,24,24,0.8275862068965517,3.067800998687744,-0.11346149444580078,1.6929082870483398
conv_f2ddc5e921694149b31463498101fd61,LLM-LLM,25,25,0.8620689655172413,2.8787920475006104,0.1890089511871338,1.8819172382354736
conv_f2ddc5e921694149b31463498101fd61,LLM-LLM,26,26,0.896551724137931,2.1793980598449707,0.6993939876556396,2.5813112258911133
conv_f2ddc5e921694149b31463498101fd61,LLM-LLM,27,27,0.9310344827586207,2.184462308883667,-0.005064249038696289,2.576246976852417
conv_f2ddc5e921694149b31463498101fd61,LLM-LLM,28,28,0.9655172413793104,2.0287375450134277,0.15572476387023926,2.7319717407226562
conv_f2ddc5e921694149b31463498101fd61,LLM-LLM,29,29,1.0,1.9841787815093994,0.04455876350402832,2.7765305042266846
conv_fa25b39e0e4d408c9d4c4f4648a5b636,LLM-LLM,0,0,0.0,4.9329447746276855,,0.0
conv_fa25b39e0e4d408c9d4c4f4648a5b636,LLM-LLM,1,1,0.038461538461538464,4.2432708740234375,0.689673900604248,0.689673900604248
conv_fa25b39e0e4d408c9d4c4f4648a5b636,LLM-LLM,2,2,0.07692307692307693,4.080578327178955,0.16269254684448242,0.8523664474487305
conv_fa25b39e0e4d408c9d4c4f4648a5b636,LLM-LLM,3,3,0.11538461538461539,4.140695571899414,-0.060117244720458984,0.7922492027282715
conv_fa25b39e0e4d408c9d4c4f4648a5b636,LLM-LLM,4,4,0.15384615384615385,4.031703948974609,0.10899162292480469,0.9012408256530762
conv_fa25b39e0e4d408c9d4c4f4648a5b636,LLM-LLM,5,5,0.19230769230769232,3.303844928741455,0.7278590202331543,1.6290998458862305
conv_fa25b39e0e4d408c9d4c4f4648a5b636,LLM-LLM,6,6,0.23076923076923078,3.4665637016296387,-0.1627187728881836,1.4663810729980469
conv_fa25b39e0e4d408c9d4c4f4648a5b636,LLM-LLM,7,7,0.2692307692307692,3.3845715522766113,0.08199214935302734,1.5483732223510742
conv_fa25b39e0e4d408c9d4c4f4648a5b636,LLM-LLM,8,8,0.3076923076923077,3.3923206329345703,-0.007749080657958984,1.5406241416931152
conv_fa25b39e0e4d408c9d4c4f4648a5b636,LLM-LLM,9,9,0.34615384615384615,3.373640298843384,0.018680334091186523,1.5593044757843018
conv_fa25b39e0e4d408c9d4c4f4648a5b636,LLM-LLM,10,10,0.38461538461538464,3.2035036087036133,0.1701366901397705,1.7294411659240723
conv_fa25b39e0e4d408c9d4c4f4648a5b636,LLM-LLM,11,11,0.4230769230769231,3.319352149963379,-0.11584854125976562,1.6135926246643066
conv_fa25b39e0e4d408c9d4c4f4648a5b636,LLM-LLM,12,12,0.46153846153846156,3.1405422687530518,0.17880988121032715,1.7924025058746338
conv_fa25b39e0e4d408c9d4c4f4648a5b636,LLM-LLM,13,13,0.5,3.0322654247283936,0.1082768440246582,1.900679349899292
conv_fa25b39e0e4d408c9d4c4f4648a5b636,LLM-LLM,14,14,0.5384615384615384,3.0372958183288574,-0.005030393600463867,1.8956489562988281
conv_fa25b39e0e4d408c9d4c4f4648a5b636,LLM-LLM,15,15,0.5769230769230769,3.0695621967315674,-0.03226637840270996,1.8633825778961182
conv_fa25b39e0e4d408c9d4c4f4648a5b636,LLM-LLM,16,16,0.6153846153846154,3.018925428390503,0.05063676834106445,1.9140193462371826
conv_fa25b39e0e4d408c9d4c4f4648a5b636,LLM-LLM,17,17,0.6538461538461539,3.057133436203003,-0.0382080078125,1.8758113384246826
conv_fa25b39e0e4d408c9d4c4f4648a5b636,LLM-LLM,18,18,0.6923076923076923,3.158566951751709,-0.10143351554870605,1.7743778228759766
conv_fa25b39e0e4d408c9d4c4f4648a5b636,LLM-LLM,19,19,0.7307692307692307,3.0651087760925293,0.09345817565917969,1.8678359985351562
conv_fa25b39e0e4d408c9d4c4f4648a5b636,LLM-LLM,20,20,0.7692307692307693,3.052971363067627,0.012137413024902344,1.8799734115600586
conv_fa25b39e0e4d408c9d4c4f4648a5b636,LLM-LLM,21,21,0.8076923076923077,2.89463210105896,0.158339262008667,2.0383126735687256
conv_fa25b39e0e4d408c9d4c4f4648a5b636,LLM-LLM,22,22,0.8461538461538461,2.3518943786621094,0.5427377223968506,2.581050395965576
conv_fa25b39e0e4d408c9d4c4f4648a5b636,LLM-LLM,23,23,0.8846153846153846,2.443146228790283,-0.09125185012817383,2.4897985458374023
conv_fa25b39e0e4d408c9d4c4f4648a5b636,LLM-LLM,24,24,0.9230769230769231,1.972690463066101,0.47045576572418213,2.9602543115615845
conv_fa25b39e0e4d408c9d4c4f4648a5b636,LLM-LLM,25,25,0.9615384615384616,2.2714579105377197,-0.29876744747161865,2.661486864089966
conv_fa25b39e0e4d408c9d4c4f4648a5b636,LLM-LLM,26,26,1.0,2.005598783493042,0.26585912704467773,2.9273459911346436
conv_facbf30cfd734550a3be5964ab1ff135,LLM-LLM,0,0,0.0,1.6999664306640625,,0.0
conv_facbf30cfd734550a3be5964ab1ff135,LLM-LLM,1,1,0.1111111111111111,1.6330595016479492,0.06690692901611328,0.06690692901611328
conv_facbf30cfd734550a3be5964ab1ff135,LLM-LLM,2,2,0.2222222222222222,1.61038076877594,0.022678732872009277,0.08958566188812256
conv_facbf30cfd734550a3be5964ab1ff135,LLM-LLM,3,3,0.3333333333333333,1.5820794105529785,0.028301358222961426,0.11788702011108398
conv_facbf30cfd734550a3be5964ab1ff135,LLM-LLM,4,4,0.4444444444444444,1.5904922485351562,-0.008412837982177734,0.10947418212890625
conv_facbf30cfd734550a3be5964ab1ff135,LLM-LLM,5,5,0.5555555555555556,1.5892099142074585,0.001282334327697754,0.110756516456604
conv_facbf30cfd734550a3be5964ab1ff135,LLM-LLM,6,6,0.6666666666666666,1.5721426010131836,0.017067313194274902,0.1278238296508789
conv_facbf30cfd734550a3be5964ab1ff135,LLM-LLM,7,7,0.7777777777777778,1.5409536361694336,0.03118896484375,0.1590127944946289
conv_facbf30cfd734550a3be5964ab1ff135,LLM-LLM,8,8,0.8888888888888888,1.4760686159133911,0.06488502025604248,0.2238978147506714
conv_facbf30cfd734550a3be5964ab1ff135,LLM-LLM,9,9,1.0,1.401642084121704,0.07442653179168701,0.2983243465423584
conv_ff5282570c5a4bfda8b8840e73065641,LLM-LLM,0,0,0.0,3.628019094467163,,0.0
conv_ff5282570c5a4bfda8b8840e73065641,LLM-LLM,1,1,0.038461538461538464,3.1746091842651367,0.45340991020202637,0.45340991020202637
conv_ff5282570c5a4bfda8b8840e73065641,LLM-LLM,2,2,0.07692307692307693,3.349485158920288,-0.17487597465515137,0.278533935546875
conv_ff5282570c5a4bfda8b8840e73065641,LLM-LLM,3,3,0.11538461538461539,2.8675122261047363,0.48197293281555176,0.7605068683624268
conv_ff5282570c5a4bfda8b8840e73065641,LLM-LLM,4,4,0.15384615384615385,2.844303607940674,0.0232086181640625,0.7837154865264893
conv_ff5282570c5a4bfda8b8840e73065641,LLM-LLM,5,5,0.19230769230769232,2.749248504638672,0.09505510330200195,0.8787705898284912
conv_ff5282570c5a4bfda8b8840e73065641,LLM-LLM,6,6,0.23076923076923078,2.722383975982666,0.02686452865600586,0.9056351184844971
conv_ff5282570c5a4bfda8b8840e73065641,LLM-LLM,7,7,0.2692307692307692,2.657836437225342,0.06454753875732422,0.9701826572418213
